Source,Target,Edge_Label
ActaKronos,ActaPharm,Product
ActaKronos,ActaPharm,Purchase
ActaKronos,ActaPharm,Warehouse Order
ActaKronos,ActaPlan,Ingredient
ActaKronos,ActaPlan,Item Master
ActaKronos,ActaPointMain,Coupon
ActaKronos,ActaPointMain,Pack
ActaKronos,ActaPointMain,Price Data
ActaKronos,ActaPointMain,Promotion
ActaKronos,ActaPointStore,Cost
ActaKronos,ActaPointStore,OTS Order
ActaKronos,ActaPointStore,Warehouse Order
ActaKronos,ActaProdID,Authorization Overide
ActaKronos,ActaProdID,Consumer Case
ActaKronos,ActaProdID,Customer
ActaKronos,ActaProdID,Unit
ActaKronos,ActaPromise,Case
ActaKronos,ActaPromise,Division
ActaKronos,ActaPromise,Offer
ActaKronos,ActaPromise,Promotion
ActaKronos,ActaReport,Authorization Overide
ActaKronos,ActaReport,Employee
ActaKronos,ActaReport,Store Inventory
ActaKronos,ActaSched,Sales Plans
ActaKronos,ActaSched,Vendor
ActaKronos,ActaStore,Contract
ActaKronos,ActaStore,DeliveryTruck
ActaKronos,ActaStore,Department
ActaKronos,ActaStore,Item Master
ActaKronos,ActaStore,Price Data
ActaKronos,ActaStore,Promotion
ActaKronos,ActaStore,Store Inventory
ActaKronos,ActaStore,Web-Log
ActaKronos,ActaStoreLoc,Price Change
ActaKronos,ActaStoreLoc,Promotion
ActaKronos,ActaStoreLoc,Sales
ActaKronos,ActaStoreLoc,Web-Log
ActaKronos,ActaStoreLoc,Whse-Case
ActaKronos,ActaWeb,Division
ActaKronos,ActaWeb,OTS
ActaKronos,ActaWeb,OTS Vendor
ActaKronos,ActaWeb,Store Inventory
ActaKronos,ActaWeb,Whse-Case
ActaKronos,ActaWHSE,Contract
ActaKronos,ActaWHSE,Department
ActaKronos,ActaWHSE,Promotion
ActaKronos,ActaWHSE,Timesheet
ActaKronos,ActaWHSE,Vendor
ActaKronos,EBJ_Purchasing,Price Change
ActaKronos,FRWN-Time,Revenue
ActaKronos,WdyMktng,Store Catalog
ActaKronos,WdyPurchasing,Client
ActaKronos,WdyTime,Promotion
ActaLink,ActaAcctDM,OTS
ActaLink,ActaAcctDM,Pack
ActaLink,ActaAcctDM,Scanner
ActaLink,ActaAcctDM,Warehoust Dist
ActaLink,ActaBenefits,Coupon
ActaLink,ActaBenefits,OTS Vendor
ActaLink,ActaBilling,Scanner
ActaLink,ActaComp,BOL
ActaLink,ActaComp,Department
ActaLink,ActaComp,Employee
ActaLink,ActaComp,OTS Billing
ActaLink,ActaComp,OTS Cost
ActaLink,ActaComp,Timesheet
ActaLink,ActaCoupons,Item Hierarchy
ActaLink,ActaCoupons,Location
ActaLink,ActaCS,Employee
ActaLink,ActaCS,OTS Item
ActaLink,ActaCS,Warehoust Dist
ActaLink,ActaData,Authorization Data
ActaLink,ActaData,Campaign
ActaLink,ActaData,Case
ActaLink,ActaData,Offer
ActaLink,ActaData,Timesheet
ActaLink,ActaDist,Consumer Case
ActaLink,ActaDist,Ingredient
ActaLink,ActaDist,OrderDetail
ActaLink,ActaDist,OTS Billing
ActaLink,ActaDist,Pack
ActaLink,ActaDist,Price Data
ActaLink,ActaDist,Sales Plans
ActaLink,ActaDist,Site
ActaLink,ActaFlour,Case
ActaLink,ActaFlour,Item Hierarchy
ActaLink,ActaFlour,Web-Log
ActaLink,ActaFlour,Whse-Case
ActaLink,ActaFresh,Consumer Case
ActaLink,ActaFresh,Store Deliveries
ActaLink,ActaFresh,Web-Log
ActaLink,ActaFuel,Consumer
ActaLink,ActaFuel,Sales Plans
ActaLink,ActaFuel,Scanner
ActaLink,ActaHR,Ingredient
ActaLink,ActaHR,Item Master
ActaLink,ActaHR,Location
ActaLink,ActaHR,OTS Order
ActaLink,ActaHR,Price Change
ActaLink,ActaKronos,Department
ActaLink,ActaMfg,Consumer Case
ActaLink,ActaMfg,OTS Cost
ActaLink,ActaMktng,Allocation
ActaLink,ActaMktng,Item Hierarchy
ActaLink,ActaMktng,Store Deliveries
ActaLink,ActaMktng,Vendor
ActaLink,ActaMobile,Campaign
ActaLink,ActaMobile,Consumer Case
ActaLink,ActaMobile,Cost
ActaLink,ActaMobile,Deal
ActaLink,ActaMobile,Item Detail
ActaLink,ActaMobile,Item Hierarchy
ActaLink,ActaMobile,Purchase
ActaLink,ActaMobile,Sales Plans
ActaLink,ActaMobile,Warehouse Order
ActaLink,ActaODS,OTS Order
ActaLink,ActaODS,Store Inventory
ActaLink,ActaODS,Timesheet
ActaLink,ActaPay,Consumer Case
ActaLink,ActaPay,Deal
ActaLink,ActaPay,Division
ActaLink,ActaPay,Price Data
ActaLink,ActaPay,Scanner
ActaLink,ActaPharm,Case
ActaLink,ActaPharm,Marketing Plans
ActaLink,ActaPharm,Offer
ActaLink,ActaPharm,Scanner
ActaLink,ActaPlan,Authorization Overide
ActaLink,ActaPlan,Cost
ActaLink,ActaPlan,Offer
ActaLink,ActaPointMain,Warehouse Shipping
ActaLink,ActaPointStore,Authorization Overide
ActaLink,ActaPointStore,Marketing Plans
ActaLink,ActaPointStore,Product Case
ActaLink,ActaPointStore,Web-Log
ActaLink,ActaProdID,Consumer
ActaLink,ActaProdID,Contract
ActaLink,ActaProdID,Employee
ActaLink,ActaProdID,Pack
ActaLink,ActaProdID,Price History
ActaLink,ActaProdID,Product
ActaLink,ActaProdID,Product Case
ActaLink,ActaPromise,Allocation
ActaLink,ActaPromise,Deal
ActaLink,ActaPromise,OTS Vendor
ActaLink,ActaPromise,Vendor
ActaLink,ActaSched,Campaign
ActaLink,ActaSched,Product Case
ActaLink,ActaStore,Authorization Overide
ActaLink,ActaStoreLoc,Authorization Overide
ActaLink,ActaStoreLoc,Order
ActaLink,ActaStoreLoc,Promotion
ActaLink,ActaWeb,Revenue
ActaLink,ActaWHSE,Allocation
ActaLink,ActaWHSE,Product
ActaMfg,ActaAcctDM,OrderDetail
ActaMfg,ActaAcctDM,Pack
ActaMfg,ActaBenefits,Basket
ActaMfg,ActaBenefits,Cost
ActaMfg,ActaBenefits,Price Change
ActaMfg,ActaBenefits,Warehouse Shipping
ActaMfg,ActaBilling,Consumer
ActaMfg,ActaBilling,Item Master
ActaMfg,ActaBilling,OrderDetail
ActaMfg,ActaBilling,OTS
ActaMfg,ActaBilling,OTS Vendor
ActaMfg,ActaBilling,Price History
ActaMfg,ActaComp,Division
ActaMfg,ActaComp,OrderDetail
ActaMfg,ActaComp,OTS Vendor
ActaMfg,ActaComp,Sales
ActaMfg,ActaComp,Scanner
ActaMfg,ActaCoupons,Authorization
ActaMfg,ActaCoupons,Case
ActaMfg,ActaCoupons,Coupon
ActaMfg,ActaCoupons,Item Master
ActaMfg,ActaCoupons,OTS Cost
ActaMfg,ActaCoupons,Store Inventory
ActaMfg,ActaCS,Case
ActaMfg,ActaCS,Item Hierarchy
ActaMfg,ActaCS,Store Catalog
ActaMfg,ActaCS,Warehouse Order
ActaMfg,ActaData,Basket
ActaMfg,ActaData,Warehoust Dist
ActaMfg,ActaDist,Campaign
ActaMfg,ActaDist,OTS Billing
ActaMfg,ActaDist,Pack
ActaMfg,ActaDist,Price Change
ActaMfg,ActaDist,Site
ActaMfg,ActaEDW,Allocation
ActaMfg,ActaEDW,Authorization Data
ActaMfg,ActaEDW,Division
ActaMfg,ActaEDW,Site
ActaMfg,ActaFin,Allocation
ActaMfg,ActaFin,Campaign
ActaMfg,ActaFin,Division
ActaMfg,ActaFin,Item Master
ActaMfg,ActaFlour,Offer
ActaMfg,ActaFlour,Product
ActaMfg,ActaFlour,Store Deliveries
ActaMfg,ActaFuel,Case
ActaMfg,ActaFuel,OrderDetail
ActaMfg,ActaFuel,OTS Cost
ActaMfg,ActaHR,Site
ActaMfg,ActaHR,Warehouse Shipping
ActaMfg,ActaKronos,Contract
ActaMfg,ActaKronos,Item Master
ActaMfg,ActaKronos,Offer
ActaMfg,ActaKronos,OTS
ActaMfg,ActaKronos,Store Inventory
ActaMfg,ActaKronos,Warehouse Shipping
ActaMfg,ActaKronos,Whse-Case
ActaMfg,ActaLink,Consumer Case
ActaMfg,ActaLink,Price Change
ActaMfg,ActaLink,Sales
ActaMfg,ActaMktng,Case
ActaMfg,ActaMktng,OTS Item
ActaMfg,ActaMktng,Unit
ActaMfg,ActaMktng,Whse-Case
ActaMfg,ActaMobile,Consumer Case
ActaMfg,ActaMobile,OTS Billing
ActaMfg,ActaMobile,Vendor
ActaMfg,ActaODS,OTS Item
ActaMfg,ActaODS,Site
ActaMfg,ActaODS,Unit
ActaMfg,ActaODS,Warehouse Delivery
ActaMfg,ActaPay,Case
ActaMfg,ActaPay,Customer
ActaMfg,ActaPharm,Site
ActaMfg,ActaPlan,Allocation
ActaMfg,ActaPlan,Customer
ActaMfg,ActaPlan,Item Master
ActaMfg,ActaPlan,OTS
ActaMfg,ActaPointMain,Basket
ActaMfg,ActaPointMain,Location
ActaMfg,ActaPointMain,Sales
ActaMfg,ActaPointMain,Vendor
ActaMfg,ActaPointStore,Basket
ActaMfg,ActaPointStore,Consumer
ActaMfg,ActaPointStore,OTS Vendor
ActaMfg,ActaPointStore,Revenue
ActaMfg,ActaProdID,Campaign
ActaMfg,ActaProdID,Sales
ActaMfg,ActaProdID,Warehouse Delivery
ActaMfg,ActaPromise,BOL
ActaMfg,ActaPromise,Order
ActaMfg,ActaPromise,OrderDetail
ActaMfg,ActaReport,Price Data
ActaMfg,ActaStore,OrderDetail
ActaMfg,ActaStore,Store Deliveries
ActaMfg,ActaStoreLoc,DeliveryTruck
ActaMfg,ActaStoreLoc,Price Change
ActaMfg,ActaStoreLoc,Warehouse Order
ActaMfg,ActaWeb,Ingredient
ActaMfg,ActaWeb,Location
ActaMfg,ActaWeb,Price History
ActaMfg,ActaWeb,Purchase
ActaMfg,ActaWHSE,Consumer Case
ActaMfg,ActaWHSE,Timesheet
ActaMktng,ActaAcctDM,Case
ActaMktng,ActaBenefits,Authorization
ActaMktng,ActaBenefits,Marketing Plans
ActaMktng,ActaBilling,Consumer
ActaMktng,ActaBilling,Employee
ActaMktng,ActaBilling,OTS Billing
ActaMktng,ActaComp,Authorization Data
ActaMktng,ActaComp,Timesheet
ActaMktng,ActaComp,Web-Log
ActaMktng,ActaComp,Whse-Case
ActaMktng,ActaCoupons,Deal
ActaMktng,ActaCoupons,Item Hierarchy
ActaMktng,ActaCoupons,OTS Order
ActaMktng,ActaCoupons,Warehouse Order
ActaMktng,ActaCS,BOL
ActaMktng,ActaData,Price History
ActaMktng,ActaData,Scanner
ActaMktng,ActaData,Site
ActaMktng,ActaDist,Pack
ActaMktng,ActaEDW,Case
ActaMktng,ActaEDW,Price Change
ActaMktng,ActaFin,Consumer Case
ActaMktng,ActaFin,Promotion
ActaMktng,ActaFlour,Case
ActaMktng,ActaFlour,Item Detail
ActaMktng,ActaFlour,Item Master
ActaMktng,ActaFlour,Marketing Plans
ActaMktng,ActaFlour,Product
ActaMktng,ActaFlour,Site
ActaMktng,ActaFresh,Consumer Case
ActaMktng,ActaFresh,Store Deliveries
ActaMktng,ActaFresh,Unit
ActaMktng,ActaFuel,Consumer
ActaMktng,ActaFuel,Store Deliveries
ActaMktng,ActaFuel,Vendor
ActaMktng,ActaFuel,Whse-Case
ActaMktng,ActaHR,OTS Cost
ActaMktng,ActaHR,Warehouse Delivery
ActaMktng,ActaKronos,Consumer
ActaMktng,ActaKronos,Price Data
ActaMktng,ActaKronos,Revenue
ActaMktng,ActaKronos,Store Inventory
ActaMktng,ActaLink,OTS Cost
ActaMktng,ActaLink,OTS Order
ActaMktng,ActaLink,Store Deliveries
ActaMktng,ActaMfg,Authorization Overide
ActaMktng,ActaMfg,Sales
ActaMktng,ActaMfg,Web-Log
ActaMktng,ActaMobile,Order
ActaMktng,ActaMobile,OTS Billing
ActaMktng,ActaMobile,Price Change
ActaMktng,ActaMobile,Warehouse Delivery
ActaMktng,ActaODS,Contract
ActaMktng,ActaODS,Location
ActaMktng,ActaODS,OTS Billing
ActaMktng,ActaPay,Division
ActaMktng,ActaPay,OrderDetail
ActaMktng,ActaPharm,Authorization Overide
ActaMktng,ActaPharm,Campaign
ActaMktng,ActaPharm,Timesheet
ActaMktng,ActaPharm,Whse-Case
ActaMktng,ActaPlan,Contract
ActaMktng,ActaPlan,DeliveryTruck
ActaMktng,ActaPointMain,Employee
ActaMktng,ActaPointMain,Location
ActaMktng,ActaPointMain,OrderDetail
ActaMktng,ActaPointMain,Price Change
ActaMktng,ActaProdID,Campaign
ActaMktng,ActaProdID,Marketing Plans
ActaMktng,ActaProdID,Timesheet
ActaMktng,ActaPromise,DeliveryTruck
ActaMktng,ActaPromise,OrderDetail
ActaMktng,ActaPromise,OTS Item
ActaMktng,ActaReport,Item Master
ActaMktng,ActaReport,OTS Cost
ActaMktng,ActaReport,Pack
ActaMktng,ActaReport,Promotion
ActaMktng,ActaReport,Store Deliveries
ActaMktng,ActaSched,Authorization
ActaMktng,ActaSched,Authorization Data
ActaMktng,ActaSched,Department
ActaMktng,ActaSched,OTS
ActaMktng,ActaSched,Revenue
ActaMktng,ActaSched,Web-Log
ActaMktng,ActaStore,OTS Item
ActaMktng,ActaStore,Price Data
ActaMktng,ActaStore,Sales
ActaMktng,ActaStore,Web-Log
ActaMktng,ActaStoreLoc,Basket
ActaMktng,ActaStoreLoc,Site
ActaMktng,ActaStoreLoc,Store Deliveries
ActaMktng,ActaWeb,Cost
ActaMktng,ActaWeb,Offer
ActaMktng,ActaWeb,Price History
ActaMktng,ActaWHSE,Customer
ActaMktng,ActaWHSE,Sales Plans
ActaMktng,ActaWHSE,Site
ActaMktng,EBJ_Purchasing,Promotion
ActaMktng,WdyMktng,Representative
ActaMktng,WdyPurchasing,Price Data
ActaMktng,WdyTime,Site
ActaMobile,ActaAcctDM,Cost
ActaMobile,ActaAcctDM,Pack
ActaMobile,ActaAcctDM,Price History
ActaMobile,ActaBenefits,Authorization
ActaMobile,ActaBenefits,BOL
ActaMobile,ActaBenefits,Campaign
ActaMobile,ActaBenefits,Deal
ActaMobile,ActaBenefits,Revenue
ActaMobile,ActaBilling,Consumer Case
ActaMobile,ActaBilling,Deal
ActaMobile,ActaBilling,Marketing Plans
ActaMobile,ActaComp,Sales Plans
ActaMobile,ActaCoupons,Authorization
ActaMobile,ActaCoupons,Consumer
ActaMobile,ActaCS,Department
ActaMobile,ActaCS,Promotion
ActaMobile,ActaCS,Vendor
ActaMobile,ActaCS,Web-Log
ActaMobile,ActaData,Revenue
ActaMobile,ActaData,Vendor
ActaMobile,ActaDist,Price Change
ActaMobile,ActaDist,Warehoust Dist
ActaMobile,ActaEDW,Item Detail
ActaMobile,ActaEDW,Scanner
ActaMobile,ActaEDW,Warehouse Shipping
ActaMobile,ActaFin,Authorization Overide
ActaMobile,ActaFin,Deal
ActaMobile,ActaFin,Department
ActaMobile,ActaFin,Marketing Plans
ActaMobile,ActaFin,OTS Order
ActaMobile,ActaFin,Warehouse Shipping
ActaMobile,ActaFlour,Price Data
ActaMobile,ActaFlour,Product Case
ActaMobile,ActaFresh,Authorization Overide
ActaMobile,ActaFresh,OTS Vendor
ActaMobile,ActaFresh,Warehouse Order
ActaMobile,ActaFuel,Cost
ActaMobile,ActaFuel,Customer
ActaMobile,ActaFuel,Price History
ActaMobile,ActaFuel,Whse-Case
ActaMobile,ActaHR,Campaign
ActaMobile,ActaHR,Deal
ActaMobile,ActaHR,Ingredient
ActaMobile,ActaHR,Item Master
ActaMobile,ActaHR,OTS Billing
ActaMobile,ActaKronos,Deal
ActaMobile,ActaKronos,Department
ActaMobile,ActaKronos,Revenue
ActaMobile,ActaKronos,Warehoust Dist
ActaMobile,ActaLink,Order
ActaMobile,ActaLink,Store Deliveries
ActaMobile,ActaLink,Warehoust Dist
ActaMobile,ActaMfg,Marketing Plans
ActaMobile,ActaMfg,Site
ActaMobile,ActaMktng,Deal
ActaMobile,ActaMktng,Vendor
ActaMobile,ActaODS,Campaign
ActaMobile,ActaODS,OTS Billing
ActaMobile,ActaPay,OTS Item
ActaMobile,ActaPay,Product Case
ActaMobile,ActaPay,Sales Plans
ActaMobile,ActaPharm,Ingredient
ActaMobile,ActaPharm,Scanner
ActaMobile,ActaPharm,Unit
ActaMobile,ActaPlan,Basket
ActaMobile,ActaPlan,Employee
ActaMobile,ActaPointMain,Case
ActaMobile,ActaPointMain,Order
ActaMobile,ActaPointMain,Store Catalog
ActaMobile,ActaPointMain,Warehouse Shipping
ActaMobile,ActaPointStore,Scanner
ActaMobile,ActaPointStore,Web-Log
ActaMobile,ActaProdID,Contract
ActaMobile,ActaProdID,Department
ActaMobile,ActaProdID,Ingredient
ActaMobile,ActaProdID,Item Master
ActaMobile,ActaProdID,OTS Vendor
ActaMobile,ActaProdID,Sales Plans
ActaMobile,ActaProdID,Store Deliveries
ActaMobile,ActaPromise,Price Data
ActaMobile,ActaPromise,Warehoust Dist
ActaMobile,ActaReport,Authorization Data
ActaMobile,ActaReport,Ingredient
ActaMobile,ActaReport,Revenue
ActaMobile,ActaSched,Department
ActaMobile,ActaSched,Product Case
ActaMobile,ActaStore,Revenue
ActaMobile,ActaStore,Timesheet
ActaMobile,ActaStoreLoc,Campaign
ActaMobile,ActaStoreLoc,Purchase
ActaMobile,ActaWeb,Offer
ActaMobile,ActaWeb,Price Data
ActaMobile,ActaWHSE,Employee
ActaMobile,ActaWHSE,Item Detail
ActaMobile,ActaWHSE,Product
ActaMobile,ActaWHSE,Sales Plans
ActaMobile,ActaWHSE,Web-Log
ActaODS,ActaAcctDM,BOL
ActaODS,ActaAcctDM,OTS Vendor
ActaODS,ActaBenefits,Coupon
ActaODS,ActaBenefits,OTS Cost
ActaODS,ActaBenefits,Price Change
ActaODS,ActaBenefits,Price Data
ActaODS,ActaBenefits,Sales
ActaODS,ActaBenefits,Scanner
ActaODS,ActaBilling,Authorization
ActaODS,ActaBilling,Item Hierarchy
ActaODS,ActaBilling,Location
ActaODS,ActaBilling,Store Catalog
ActaODS,ActaCoupons,Department
ActaODS,ActaCS,Deal
ActaODS,ActaCS,Timesheet
ActaODS,ActaData,Consumer Case
ActaODS,ActaData,Item Detail
ActaODS,ActaData,Order
ActaODS,ActaData,Warehouse Order
ActaODS,ActaDist,Customer
ActaODS,ActaDist,Item Detail
ActaODS,ActaDist,Purchase
ActaODS,ActaDist,Vendor
ActaODS,ActaEDW,Cost
ActaODS,ActaEDW,Employee
ActaODS,ActaEDW,Product
ActaODS,ActaEDW,Store Inventory
ActaODS,ActaFin,Deal
ActaODS,ActaFin,Order
ActaODS,ActaFin,OTS Cost
ActaODS,ActaFin,Site
ActaODS,ActaFin,Warehouse Order
ActaODS,ActaFin,Warehouse Shipping
ActaODS,ActaFin,Whse-Case
ActaODS,ActaFlour,DeliveryTruck
ActaODS,ActaFlour,Warehouse Order
ActaODS,ActaFlour,Warehoust Dist
ActaODS,ActaFresh,Marketing Plans
ActaODS,ActaFresh,OTS Item
ActaODS,ActaFresh,Warehoust Dist
ActaODS,ActaFuel,Consumer Case
ActaODS,ActaFuel,Customer
ActaODS,ActaFuel,Ingredient
ActaODS,ActaFuel,Offer
ActaODS,ActaFuel,OrderDetail
ActaODS,ActaHR,Allocation
ActaODS,ActaHR,Deal
ActaODS,ActaHR,Marketing Plans
ActaODS,ActaKronos,Consumer Case
ActaODS,ActaKronos,Price History
ActaODS,ActaKronos,Timesheet
ActaODS,ActaLink,Marketing Plans
ActaODS,ActaMfg,Consumer
ActaODS,ActaMfg,Employee
ActaODS,ActaMfg,Timesheet
ActaODS,ActaMktng,Employee
ActaODS,ActaMktng,Item Detail
ActaODS,ActaMktng,Order
ActaODS,ActaMobile,Authorization Data
ActaODS,ActaMobile,Product
ActaODS,ActaMobile,Warehouse Shipping
ActaODS,ActaPay,Authorization
ActaODS,ActaPay,Item Detail
ActaODS,ActaPay,Price Change
ActaODS,ActaPay,Price Data
ActaODS,ActaPay,Product
ActaODS,ActaPay,Promotion
ActaODS,ActaPharm,Allocation
ActaODS,ActaPharm,Marketing Plans
ActaODS,ActaPharm,OTS Billing
ActaODS,ActaPharm,Warehouse Order
ActaODS,ActaPlan,Consumer
ActaODS,ActaPlan,Revenue
ActaODS,ActaPlan,Unit
ActaODS,ActaPointMain,Allocation
ActaODS,ActaPointMain,Employee
ActaODS,ActaPointMain,OTS Order
ActaODS,ActaPointMain,Price History
ActaODS,ActaPointStore,Location
ActaODS,ActaPointStore,Offer
ActaODS,ActaPointStore,Warehouse Order
ActaODS,ActaProdID,Authorization Overide
ActaODS,ActaProdID,OTS
ActaODS,ActaProdID,Price Change
ActaODS,ActaProdID,Scanner
ActaODS,ActaProdID,Store Catalog
ActaODS,ActaProdID,Warehouse Shipping
ActaODS,ActaProdID,Warehoust Dist
ActaODS,ActaPromise,Store Deliveries
ActaODS,ActaReport,Department
ActaODS,ActaReport,Price History
ActaODS,ActaSched,Coupon
ActaODS,ActaSched,Item Hierarchy
ActaODS,ActaSched,OTS Billing
ActaODS,ActaSched,Price Change
ActaODS,ActaSched,Purchase
ActaODS,ActaSched,Revenue
ActaODS,ActaSched,Whse-Case
ActaODS,ActaStore,Item Master
ActaODS,ActaStore,Unit
ActaODS,ActaStoreLoc,Site
ActaODS,ActaWeb,Pack
ActaODS,ActaWeb,Revenue
ActaODS,ActaWHSE,Price History
ActaPay,ActaAcctDM,Consumer Case
ActaPay,ActaAcctDM,Contract
ActaPay,ActaBenefits,Offer
ActaPay,ActaBenefits,Purchase
ActaPay,ActaBenefits,Whse-Case
ActaPay,ActaBilling,Product Case
ActaPay,ActaBilling,Warehouse Order
ActaPay,ActaComp,Authorization Data
ActaPay,ActaComp,OTS Billing
ActaPay,ActaComp,Price Data
ActaPay,ActaComp,Revenue
ActaPay,ActaComp,Site
ActaPay,ActaComp,Store Deliveries
ActaPay,ActaCoupons,Employee
ActaPay,ActaCoupons,OTS Cost
ActaPay,ActaCoupons,Product Case
ActaPay,ActaCoupons,Warehouse Shipping
ActaPay,ActaCoupons,Warehoust Dist
ActaPay,ActaCS,Case
ActaPay,ActaCS,Item
ActaPay,ActaCS,Price History
ActaPay,ActaCS,Revenue
ActaPay,ActaData,Division
ActaPay,ActaData,Item Hierarchy
ActaPay,ActaDist,Campaign
ActaPay,ActaDist,Item Master
ActaPay,ActaDist,Offer
ActaPay,ActaDist,OTS Billing
ActaPay,ActaDist,OTS Vendor
ActaPay,ActaDist,Sales
ActaPay,ActaDist,Store Deliveries
ActaPay,ActaEDW,Deal
ActaPay,ActaEDW,Product Case
ActaPay,ActaEDW,Warehouse Order
ActaPay,ActaEDW,Whse-Case
ActaPay,ActaFin,Cost
ActaPay,ActaFin,OTS
ActaPay,ActaFin,Revenue
ActaPay,ActaFin,Store Catalog
ActaPay,ActaFlour,OTS Order
ActaPay,ActaFresh,Offer
ActaPay,ActaFresh,Scanner
ActaPay,ActaFresh,Store Catalog
ActaPay,ActaFresh,Vendor
ActaPay,ActaFuel,OTS Billing
ActaPay,ActaFuel,OTS Cost
ActaPay,ActaFuel,Sales
ActaPay,ActaFuel,Store Catalog
ActaPay,ActaHR,Employee
ActaPay,ActaHR,Price Data
ActaPay,ActaHR,Store Inventory
ActaPay,ActaLink,Basket
ActaPay,ActaMfg,Division
ActaPay,ActaMfg,Item Master
ActaPay,ActaMfg,Marketing Plans
ActaPay,ActaMfg,Price History
ActaPay,ActaMfg,Product Case
ActaPay,ActaMfg,Whse-Case
ActaPay,ActaMktng,Coupon
ActaPay,ActaMktng,Ingredient
ActaPay,ActaMktng,OTS Billing
ActaPay,ActaMktng,Price Change
ActaPay,ActaMktng,Unit
ActaPay,ActaMobile,Campaign
ActaPay,ActaMobile,Coupon
ActaPay,ActaMobile,OTS Order
ActaPay,ActaMobile,Sales Plans
ActaPay,ActaMobile,Timesheet
ActaPay,ActaODS,Authorization Data
ActaPay,ActaODS,OTS Order
ActaPay,ActaODS,Pack
ActaPay,ActaPharm,Basket
ActaPay,ActaPlan,Campaign
ActaPay,ActaPlan,Item Master
ActaPay,ActaPlan,Marketing Plans
ActaPay,ActaPlan,Whse-Case
ActaPay,ActaPointMain,Contract
ActaPay,ActaPointMain,Division
ActaPay,ActaPointMain,OTS Item
ActaPay,ActaPointStore,Warehouse Delivery
ActaPay,ActaProdID,Consumer
ActaPay,ActaProdID,Price Change
ActaPay,ActaProdID,Whse-Case
ActaPay,ActaPromise,BOL
ActaPay,ActaPromise,Customer
ActaPay,ActaPromise,Marketing Plans
ActaPay,ActaPromise,Store Catalog
ActaPay,ActaPromise,Warehouse Shipping
ActaPay,ActaReport,Item Hierarchy
ActaPay,ActaReport,Promotion
ActaPay,ActaReport,Store Inventory
ActaPay,ActaReport,Warehoust Dist
ActaPay,ActaSched,Case
ActaPay,ActaSched,Employee
ActaPay,ActaSched,Product
ActaPay,ActaStore,Case
ActaPay,ActaStore,OTS Billing
ActaPay,ActaStoreLoc,Order
ActaPay,ActaStoreLoc,OTS
ActaPay,ActaStoreLoc,Sales
ActaPay,ActaStoreLoc,Store Deliveries
ActaPay,ActaStoreLoc,Web-Log
ActaPay,ActaWHSE,Allocation
ActaPay,ActaWHSE,Authorization Data
ActaPay,ActaWHSE,Contract
ActaPay,ActaWHSE,Product
ActaPay,ActaWHSE,Warehoust Dist
ActaPay,EBJ_Purchasing,Authorization
ActaPay,EBJ_Purchasing,Revenue
ActaPay,FRWN-Time,Authorization
ActaPay,WdyLoyalty,Location
ActaPay,WdyLoyalty,Offer
ActaPay,WdyMktng,Authorization Data
ActaPay,WdyPurchasing,Timesheet
ActaPharm,ActaAcctDM,Coupon
ActaPharm,ActaAcctDM,Deal
ActaPharm,ActaAcctDM,Purchase
ActaPharm,ActaAcctDM,Store Inventory
ActaPharm,ActaAcctDM,Timesheet
ActaPharm,ActaAcctDM,Whse-Case
ActaPharm,ActaBenefits,Consumer
ActaPharm,ActaBenefits,Department
ActaPharm,ActaBilling,Employee
ActaPharm,ActaBilling,Product
ActaPharm,ActaBilling,Product Case
ActaPharm,ActaBilling,Vendor
ActaPharm,ActaBilling,Warehoust Dist
ActaPharm,ActaComp,Price Change
ActaPharm,ActaComp,Purchase
ActaPharm,ActaComp,Web-Log
ActaPharm,ActaCoupons,OTS Cost
ActaPharm,ActaCS,Authorization
ActaPharm,ActaCS,Ingredient
ActaPharm,ActaCS,OTS Vendor
ActaPharm,ActaCS,Product Case
ActaPharm,ActaData,Consumer
ActaPharm,ActaData,Consumer Case
ActaPharm,ActaData,Ingredient
ActaPharm,ActaData,Item Detail
ActaPharm,ActaData,OTS Vendor
ActaPharm,ActaData,Vendor
ActaPharm,ActaDist,Authorization Data
ActaPharm,ActaDist,Customer
ActaPharm,ActaDist,Offer
ActaPharm,ActaDist,Scanner
ActaPharm,ActaDist,Site
ActaPharm,ActaEDW,Order
ActaPharm,ActaEDW,Whse-Case
ActaPharm,ActaFin,Case
ActaPharm,ActaFlour,Consumer Case
ActaPharm,ActaFlour,Cost
ActaPharm,ActaFlour,Warehoust Dist
ActaPharm,ActaFlour,Whse-Case
ActaPharm,ActaFresh,Item Hierarchy
ActaPharm,ActaFresh,OTS
ActaPharm,ActaFuel,Item Master
ActaPharm,ActaHR,Vendor
ActaPharm,ActaKronos,Case
ActaPharm,ActaKronos,Pack
ActaPharm,ActaKronos,Product Case
ActaPharm,ActaKronos,Timesheet
ActaPharm,ActaLink,Ingredient
ActaPharm,ActaLink,Offer
ActaPharm,ActaLink,OTS Cost
ActaPharm,ActaLink,Product
ActaPharm,ActaMfg,Authorization Data
ActaPharm,ActaMfg,DeliveryTruck
ActaPharm,ActaMfg,Store Catalog
ActaPharm,ActaMfg,Warehouse Shipping
ActaPharm,ActaMktng,Item Master
ActaPharm,ActaMktng,Warehoust Dist
ActaPharm,ActaMktng,Web-Log
